,Name,Alcohol,Size,Price,Price_per_liter,Alcohol_per_euro_per_liter
0,Piccini Valiano Chianti Classico 2016,13.5,0.75,18.50,24.666666666666668,0.5472972972972973
0,Villa Conchi Magnum Cava Brut,11.5,1.5,31.52,21.013333333333332,0.547271573604061
0,Nagu Akvavit,38.0,0.7,48.62,69.45714285714286,0.5470999588646648
0,Penderyn Legend Single Malt,41.0,0.2,14.99,74.95,0.5470313542361575
0,An Dúlamán Irish Maritime Gin,43.2,0.5,39.49,78.98,0.546973917447455
0,Glenfarclas 8 Year Old Single Malt,40.0,0.7,51.21,73.15714285714286,0.5467682093341144
0,AK La Tierra Que Nos Lleva 2019,14.5,0.75,19.89,26.52,0.5467571644042233
0,Hahn Pinot Noir 2021,14.5,0.75,19.89,26.52,0.5467571644042233
0,Cono Sur 20 Barrels Syrah 2019,14.5,0.75,19.89,26.52,0.5467571644042233
0,Chartreuse MOF,45.0,0.7,57.62,82.31428571428572,0.5466851787573759
0,Häjy Loitsu Gin,43.0,0.5,39.33,78.66,0.5466564963132469
0,Pure Nordic Distillery Dark Vodka,52.0,0.5,47.57,95.14,0.5465629598486441
0,Archipel de Château Puybarbe 2020,14.5,0.75,19.90,26.53333333333333,0.5464824120603016
0,Piedras de San Pedro Loculto Seleccion 2020,14.5,0.75,19.90,26.53333333333333,0.5464824120603016
0,Festive Glögi,8.0,0.75,10.98,14.64,0.5464480874316939
0,McGuigan Black Label Moscato 2022,8.0,0.75,10.98,14.64,0.5464480874316939
0,Ägräs Abloom Gin,43.7,0.5,39.99,79.98,0.5463865966491623
0,Renegade Pearls Pre-Cask Single Farm Rum 2021,51.0,0.7,65.34,93.34285714285716,0.5463728191000917
0,Renegade Old Bacolet Pre-Cask Single Farm Rum 2020,51.0,0.7,65.34,93.34285714285716,0.5463728191000917
0,Spanier Gillot Riesling Kalkglimmer 2021,12.0,0.75,16.48,21.973333333333333,0.5461165048543689
0,Brovence Organic Rosé 2021,12.0,0.75,16.49,21.986666666666665,0.545785324439054
0,Charles de Fère Crémant du Jura Brut,12.0,0.75,16.49,21.986666666666665,0.545785324439054
0,Bernard-Massard Cuvèe Organic Brut,12.0,0.75,16.49,21.986666666666665,0.545785324439054
0,Masi Moxxé Brut 2022,12.0,0.75,16.49,21.986666666666665,0.545785324439054
0,Dr. Loosen L Dry Riesling 2022,12.0,1.5,32.99,21.993333333333336,0.5456198848135798
0,Sepp Moser Riesling Von den Terrassen 2019,13.0,0.75,17.88,23.84,0.5453020134228188
0,Zeunerts Höga Kusten,5.3,0.5,4.86,9.72,0.5452674897119341
0,Chateau Musar Jeune 2020,14.5,0.75,19.95,26.599999999999998,0.5451127819548872
0,Rodelia Appassimento 2021,14.5,0.75,19.95,26.599999999999998,0.5451127819548872
0,Ébano Crianza 2015,14.5,0.75,19.95,26.599999999999998,0.5451127819548872
0,Villa Maria Private Bin Rosé 2018,12.5,0.75,17.20,22.933333333333334,0.5450581395348837
0,Nokkos Vodka,42.0,0.7,53.94,77.05714285714286,0.5450500556173525
0,Finca Viñoa Treixadura 2021,13.0,0.75,17.89,23.853333333333335,0.5449972051425377
0,Leitz Eins Zwei Dry Sauvignon Blanc 2022,13.0,0.75,17.89,23.853333333333335,0.5449972051425377
0,Sandpiper Barossa Shiraz 2019,14.5,0.375,9.98,26.613333333333333,0.5448396793587175
0,Fink & Kotzian Mojo,13.0,0.75,17.90,23.866666666666664,0.5446927374301677
0,Tampere Gin Oak Edition,47.0,0.5,43.15,86.3,0.544611819235226
0,I Castei Valpolicella Ripasso Classico Superiore 2018,14.0,0.75,19.28,25.706666666666667,0.5446058091286307
0,Pyynikin Lapsang Souchong Smoked Tea Gin,43.6,0.5,40.03,80.06,0.5445915563327505
0,Raiz de Guzmán Crianza 2011,15.0,0.75,20.66,27.546666666666667,0.5445304937076476
0,Mirabeau en Provence Classic Rosé 2022,13.0,0.75,17.91,23.88,0.5443886097152429
0,Paul Buecher Riesling 2020,13.5,0.375,9.30,24.8,0.5443548387096774
0,Acqua in Fiamme Valpolicella Ripasso Superiore di Lauri Tähkä 2017,14.5,0.75,19.98,26.64,0.5442942942942943
0,Pegasus Ripasso 2019,14.5,0.75,19.98,26.64,0.5442942942942943
0,Rocca delle Macie Sant'Alfonso Chianti Classico 2020,14.5,0.75,19.98,26.64,0.5442942942942943
0,Jau Orange 2022,13.5,0.75,18.61,24.813333333333333,0.5440623320795271
0,Kaiken Ultra Malbec 2020,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Barón de Ley Varietal Graciano 2020,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Castoro Cellars Estate Grown Zinfandel  2020,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Le Corti Chianti Classico 2021,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Montes Alpha Syrah 2019,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Noble Vines 337 Cabernet Sauvignon 2019,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,La Nit de les Garnatxes Calissa Limestone 2016,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Provolo Campotorbian Valpolicella Ripasso Superiore 2019,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Château Tour Bayard Montagne-Saint-Emilion 2020 lahjapakkaus,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Domaine A. Berthet-Rayne Cairanne Vieilles Vignes 2021,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Il Ciliegio Poggio Orlando Chianti Colli Senesi Riserva 2017,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,La Nit de les Garnatxes Slate 2017,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Stephane Ogier Le Temps Est Venu 2021,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,San Cassiano G Livelab Veneto Rosso 2018,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Trapiche Medalla Malbec 2020,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Coca i Fitó Jaspi Negre 2019,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Wolf Blass House of The Dragon Fire & Blood Cabernet Sauvignon Shiraz 2021,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Ravenswood Lodi Zinfandel 2021,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Domaine de Reverdon Brouilly 2020,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Zuccardi Q Cabernet Sauvignon 2014,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,La Nit de les Garnatxes Sand 2016,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Cono Sur 20 Barrels Limited Edition Pinot Noir 2020,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Nugan Alfredo Dried Grape Shiraz 2019,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Neleman Organic Bobal 2019,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Trus Roble 2019,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Real Agrado Reserva 2017 lahjapakkaus,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Zuccardi Q Malbec 2021,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,Montes Alpha Cabernet Sauvignon 2018,14.5,0.75,19.99,26.653333333333332,0.5440220110055027
0,De Kuyper Grapefruit,15.0,0.5,13.79,27.58,0.5438723712835388
0,Terra Madre Plavac Mali Barrique 2018,14.0,0.75,19.31,25.746666666666666,0.5437597099948214
0,Écusson Bio Brut,5.5,0.75,7.59,10.12,0.5434782608695653
0,Réal Martin Cuvée César Brezillou Rosé 2021,13.0,0.75,17.94,23.92,0.5434782608695652
0,Cerne Refošk 2022,13.5,0.75,18.63,24.84,0.5434782608695652
0,Mallassepät Hopfenweisse Weizendoppelbock tölkki,8.0,0.33,4.86,14.727272727272728,0.5432098765432098
0,Jean Biecher Pinot Noir Réserve Organic 2022,13.0,0.375,8.98,23.94666666666667,0.5428730512249442
0,Schmitges Riesling Feinherb 2022,11.5,1.0,21.19,21.19,0.5427088249174138
0,Château Saint Estève Tradition Côtes-du-Rhône 2020,14.5,0.375,10.02,26.72,0.5426646706586826
0,Nagu Small Batch Dry Gin,47.0,0.5,43.32,86.64,0.5424746075715605
0,Mud House Riesling 2021,11.5,0.75,15.90,21.2,0.5424528301886793
0,Balthasar Ress Rheingau Riesling 2022,11.5,0.75,15.90,21.2,0.5424528301886793
0,Maison du Vin Crémant de Loire Brut,11.5,0.75,15.90,21.2,0.5424528301886793
0,Wicklow Wolf x Brique House Another Brique in the Wall tölkki,8.0,0.44,6.49,14.75,0.5423728813559322
0,Fitapreta Branco 2018,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Catena Cabernet Sauvignon 2015,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Crazy Bulles Rose 2021,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Esprit Gassier Organic 2022,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Tayu 1865 Pinot Noir 2019,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,ZeroPuro Landae Pinot Grigio 2022,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Keya Bardolino Chiaretto Classico 2021,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Amirault Grosbois Le Caillou Saumur-Champigny 2021,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Fernand Engel Gewurztraminer Reserve 2020,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Matua Lands & Legends Sauvignon Blanc 2021,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Château Beaulieu Cuvée Alexandre Rosé 2022,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Santomè Pinot Grigio 2021,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Francois Martenot Bourgogne Pinot Noir Prestige 2020,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Jackson Estate Stich Sauvignon Blanc 2021,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Elena Walch Schiava 2022,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Domaine Les Chenevières Mâcon Blanc Villages Chardonnay 2022,13.0,0.75,17.98,23.973333333333333,0.5422691879866518
0,Pazo de Villarei Albariño 2022,12.5,0.75,17.29,23.05333333333333,0.5422209369577791
0,Quinta de la Rosa Dourosa 2020,12.5,0.75,17.29,23.05333333333333,0.5422209369577791
0,Weingut Wolf 1 Liter Rosé 2018,12.0,1.0,22.14,22.14,0.5420054200542005
0,Albert Bichot Coteaux Bourguignons 2021,13.0,0.75,17.99,23.986666666666665,0.5419677598665926
0,Domini Veneti Pruviniano Lugana 2022,13.0,0.75,17.99,23.986666666666665,0.5419677598665926
0,Little Yering Pinot Noir 2020,13.0,0.75,17.99,23.986666666666665,0.5419677598665926
0,Pfaff Pinot Gris Cuvee Rabelais 2021,13.0,0.75,17.99,23.986666666666665,0.5419677598665926
0,Farina Ripasso Classico Superiore 2021,13.5,0.75,18.69,24.92,0.5417335473515248
0,Baileys Espresso Créme,17.0,0.7,21.98,31.400000000000002,0.5414012738853503
0,Baileys Salted Caramel,17.0,0.7,21.98,31.400000000000002,0.5414012738853503
0,Baileys Original Irish Cream,17.0,0.7,21.98,31.400000000000002,0.5414012738853503
0,Sepp Moser Grüner Veltliner Ried Gebling 2022,13.0,0.75,18.02,24.026666666666667,0.5410654827968924
0,To Øl Sovs Juicy IPA tölkki,6.0,0.44,4.88,11.09090909090909,0.5409836065573771
0,Martell VS Single Distillery,40.0,0.2,14.79,73.94999999999999,0.5409060175794457
0,Wychwood Hobgoblin IPA,5.3,0.5,4.90,9.8,0.5408163265306122
0,Soerlie VSOP,40.0,0.35,25.89,73.97142857142858,0.5407493240633449
0,Leconfield Cabernet Sauvignon 2020,14.5,0.75,20.12,26.826666666666668,0.540506958250497
0,Freixenet Italian Rosé 2022,11.5,0.187,3.98,21.28342245989305,0.5403266331658291
0,Freixenet Pinot Grigio 2022,11.5,0.187,3.98,21.28342245989305,0.5403266331658291
0,Compañero Panama Extra Añejo,54.0,0.7,69.99,99.98571428571428,0.5400771538791256
0,Valdibella Jakì 2017,14.5,0.75,20.14,26.853333333333335,0.5399702085402184
0,Cossetti La Vigna Vecchia Barbera d'Asti Superiore 2019,14.0,0.75,19.45,25.933333333333334,0.5398457583547558
0,Crowmoor Meddling Magpie tölkki,5.3,0.33,3.24,9.818181818181818,0.5398148148148147
0,Georg Müller Rheingau Riesling Trocken 2022,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Pratsch Rosé 2022,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Perlage Canah Prosecco Brut,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Plan B Riesling 2022,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Graf von Schönborn Riesling Feinherb 2018,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Rocca Dei Forti Prosecco Rosé Brut 2019,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Kloster Eberbach Riesling Trocken 2017,11.5,0.375,7.99,21.30666666666667,0.5397371714643304
0,Dissegna Organic Prosecco Rosé Extra Dry 2022,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Perlage Quorum Prosecco Extra Dry,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Crudo Organic Prosecco Extra Dry,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Matthias Gaul Sauna Rosé 2022,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Dreissigacker Organic Riesling 2022,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Grans-Fassian Flussterrassen Riesling 2022,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Calvet Crémant de Bordeaux Blanc de Noirs Brut 2020,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Karl May Riesling 2022,11.5,0.75,15.98,21.30666666666667,0.5397371714643304
0,Bols Melon,17.0,0.5,15.75,31.5,0.5396825396825397
0,Ardbeg Wee Beastie Single Malt,47.4,0.7,61.50,87.85714285714286,0.5395121951219511
0,La Herencia De Sanchez Espadin Joven Mezcal,42.0,0.7,54.50,77.85714285714286,0.5394495412844036
0,Crafter's London Dry Gin muovipullo,43.0,0.04,3.19,79.75,0.5391849529780565
0,Bertani Valpolicella Ripasso 2020,13.5,0.75,18.78,25.040000000000003,0.5391373801916932
0,Arthur Metz Crémant d'Alsace Brut Millésimé 2020,12.5,0.75,17.39,23.186666666666667,0.539102932719954
0,Chouffe Blanche,6.5,0.33,3.98,12.06060606060606,0.5389447236180904
0,Tia Maria Cold Brew,20.0,0.7,25.98,37.114285714285714,0.5388760585065435
0,Monopol VSOP muovipullo,40.0,0.35,25.99,74.25714285714285,0.5386687187379762
0,Ciroc Vodka,40.0,0.7,51.99,74.27142857142857,0.5385651086747452
0,Elusìa Rosso Bio Vegan,13.5,0.75,18.80,25.066666666666666,0.538563829787234
0,Etsu Gin,43.0,0.7,55.89,79.84285714285714,0.5385578815530506
0,Agitator Single Malt Whisky Rök,43.0,0.7,55.90,79.85714285714286,0.5384615384615384
0,Frapin 1270,40.0,0.7,52.00,74.28571428571429,0.5384615384615384
0,Mas Pere Seleccion Cava Brut,11.5,0.75,16.03,21.373333333333335,0.5380536494073611
0,Lepaan Punakaneli,7.5,0.33,4.60,13.939393939393938,0.5380434782608696
0,Fat Lizard Hoptimistic Beast IPA tölkki,6.6,0.44,5.40,12.272727272727273,0.5377777777777777
0,Warner`s Lemon Balm Gin,43.0,0.7,55.98,79.97142857142858,0.5376920328688817
0,Quinta do Pégo Late Bottled Vintage Port 2019,20.0,0.75,27.90,37.199999999999996,0.5376344086021506
0,d,8.0,0.375,5.58,14.88,0.5376344086021505
0,Nøgne Ø Imperial Brown Ale,7.5,0.5,6.98,13.96,0.5372492836676217
0,Vermucho,14.0,1.0,26.06,26.06,0.5372217958557176
0,Peat's Beast Single Malt,46.0,0.7,59.94,85.62857142857143,0.5372038705372039
0,Amaro Montenegro,23.0,0.7,29.98,42.82857142857143,0.5370246831220814
0,Nuija Dry Gin 2023,46.0,0.5,42.83,85.66,0.5370067709549381
0,Koskenkorva Vodka,40.0,0.04,2.98,74.5,0.5369127516778524
0,Hatozaki Pure Malt,46.0,0.7,59.98,85.68571428571428,0.5368456152050683
0,Catoctin Creek Watershed American Gin,46.0,0.7,59.99,85.7,0.5367561260210035
0,Berta Cabernet Sauvignon Rosé 2019,12.5,0.75,17.47,23.293333333333333,0.5366342301087579
0,Polkura GSM 2018,14.5,0.75,20.27,27.026666666666667,0.5365071534287124
0,Pople Oat Cranberry & Salted Caramel muovipullo,15.0,0.5,13.98,27.96,0.5364806866952789
0,La Brique Cidre Bouché Brut,5.0,0.75,6.99,9.32,0.5364806866952789
0,Woodford Reserve Distiller's Select Rye,45.2,0.7,58.98,84.25714285714285,0.536453034927094
0,United Gypsies Big Berry Imperial Stout w/ Mulberries tölkki,11.2,0.33,6.89,20.878787878787875,0.5364296081277213
0,Pizzolato Biologico Prosecco Extra Dry 2022,11.0,0.375,7.69,20.506666666666668,0.536410923276983
0,Billy Bang 2019,14.0,0.75,19.58,26.106666666666666,0.5362614913176711
0,Nik Weis Selection Urban Riesling 2022,10.0,0.75,13.99,18.653333333333332,0.5360972122944961
0,Sour Fisk Sour Watermelon,15.0,0.5,13.99,27.98,0.536097212294496
0,Koskenkorva Mojito,15.0,0.5,13.99,27.98,0.536097212294496
0,De Kuyper Wild Strawberry,15.0,0.5,13.99,27.98,0.536097212294496
0,De Kuyper Crème de Cassis,15.0,0.5,13.99,27.98,0.536097212294496
0,De Kuyper Pisang,15.0,0.5,13.99,27.98,0.536097212294496
0,Sour Fisk Sour Cola,15.0,0.5,13.99,27.98,0.536097212294496
0,Koskenkorva Winter Apple,15.0,0.5,13.99,27.98,0.536097212294496
0,De Kuyper Butterscotch,15.0,0.5,13.99,27.98,0.536097212294496
0,De Kuyper Sour Rhubarb,15.0,0.5,13.99,27.98,0.536097212294496
0,De Kuyper Mango,15.0,0.5,13.99,27.98,0.536097212294496
0,De Kuyper Sour Apple,15.0,0.5,13.99,27.98,0.536097212294496
0,Pople Strawberry Ice Cream muovipullo,15.0,0.5,13.99,27.98,0.536097212294496
0,De Kuyper Banana,15.0,0.5,13.99,27.98,0.536097212294496
0,Tenuta Marsiliana Vermentino 2022,12.5,0.75,17.49,23.319999999999997,0.5360205831903946
0,Teliani Valley Kakhuri No. 8 Amber Dry Wine 2020,12.5,0.75,17.49,23.319999999999997,0.5360205831903946
0,Geyerhof Stockwerk Grüner Veltliner 2022,12.5,0.75,17.49,23.319999999999997,0.5360205831903946
0,Paxton Now Organic Shiraz 2020,14.0,0.75,19.59,26.12,0.5359877488514548
0,Angostura 1919 Premium Gold Rum,40.0,0.7,52.24,74.62857142857143,0.5359877488514548
0,Becker Roster Weiss 2016,12.5,1.5,34.99,23.326666666666668,0.5358673906830522
0,Ca'del Baio Langhe Nebbiolo 2021,13.5,0.75,18.90,25.2,0.5357142857142857
0,Robert Mondavi Private Selection Chardonnay California 2020,13.5,0.75,18.90,25.2,0.5357142857142857
0,Jorn Nou Garnacha Blanca  2020,13.5,0.75,18.90,25.2,0.5357142857142857
0,Most Wanted Regions Albariño 2022,12.5,0.75,17.50,23.333333333333332,0.5357142857142857
0,Robert Mondavi Private Selection Pinot Noir 2021,13.5,0.75,18.90,25.2,0.5357142857142857
0,Wente Morning Fog Chardonnay 2021,13.5,0.75,18.90,25.2,0.5357142857142857
0,Montrubí Gaintus Radical 2019,12.5,0.75,17.50,23.333333333333332,0.5357142857142857
0,Domäne Wachau Riesling Federspiel Terrassen 2022,12.0,0.75,16.80,22.400000000000002,0.5357142857142857
0,Terra Venetica Valpolicella Ripasso Organic 2015,13.5,0.75,18.90,25.2,0.5357142857142857
0,L'Empreinte de Saint Mont 2017,13.5,0.75,18.90,25.2,0.5357142857142857
0,Robert Mondavi Private Selection Cabernet Sauvignon 2019,13.5,0.75,18.90,25.2,0.5357142857142857
0,Grimbergen Blonde,6.7,0.33,4.13,12.515151515151514,0.5353510895883778
0,Carthy and Black Yorkshire Cream Liqueur,17.0,0.5,15.88,31.76,0.535264483627204
0,Shaman's Kaffe Coffee Liqueur,16.0,0.2,5.98,29.900000000000002,0.5351170568561873
0,Vana Tallinn muovipullo,40.0,0.04,2.99,74.75,0.5351170568561873
0,BlueWhite Pääesiintyjät,43.2,0.5,40.37,80.74,0.535050780282388
0,Mallaskoski Black Stout,10.5,0.33,6.48,19.636363636363637,0.5347222222222222
0,Laphroaig Quarter Cask Single Malt,48.0,0.7,62.89,89.84285714285716,0.5342661790427731
0,La Ina Fino Sherry,15.0,0.375,10.53,28.08,0.5341880341880342
0,Teerenpeli Woodgin,45.0,0.5,42.13,84.26,0.5340612390220745
0,Botran 1893 Añejo Solera 18,40.0,0.2,14.98,74.89999999999999,0.534045393858478
0,Keppo Double IPA Luomu,7.8,0.33,4.82,14.606060606060606,0.5340248962655602
0,Villa Maria EarthGarden Organic Sauvignon Blanc 2021,13.5,0.375,9.48,25.28,0.5340189873417721
0,Oath Gin,42.7,0.5,39.98,79.96,0.5340170085042522
0,Fireball muovipullo,33.0,0.05,3.09,61.8,0.5339805825242718
0,Gin Mare,42.7,0.7,55.98,79.97142857142858,0.5339406931046803
0,Schuster Roter Veltliner Vom Löss 2022,12.5,0.75,17.56,23.41333333333333,0.5338838268792712
0,Ruosniemen Malt Liqueur Rye Malt Whisky,11.0,0.33,6.80,20.606060606060606,0.5338235294117647
0,Renault Blue Nuit VS,40.0,0.2,14.99,74.95,0.533689126084056
0,Punt e Mes,16.0,0.75,22.49,29.986666666666665,0.5335704757670076
0,Domacija Bizjak Rebula 2020,13.5,0.75,18.98,25.30666666666667,0.5334562697576396
0,Becker Family Pinot Noir 2020,13.5,0.75,18.98,25.30666666666667,0.5334562697576396
0,Quinta da Fonte Souto Florão Branco 2021,13.5,0.75,18.98,25.30666666666667,0.5334562697576396
0,Banfi Chianti Superiore 2021,13.5,0.75,18.98,25.30666666666667,0.5334562697576396
0,Santa Julia La Oveja Natural Torrontes 2022,13.5,0.75,18.98,25.30666666666667,0.5334562697576396
0,Santa Julia El Burro Natural Malbec 2022,13.5,0.75,18.98,25.30666666666667,0.5334562697576396
0,Vallein Tercinier VSOP,40.0,0.7,52.50,75.0,0.5333333333333333
0,Poliziano Lohsa Morellino di Scansano 2022,14.0,0.75,19.69,26.253333333333334,0.5332656170644997
0,Noble Vines 667 Pinot Noir 2020,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Neiss Cabernet Sauvignon 2019,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Carmen Gran Reserva Frida Kahlo Cabernet Sauvignon 2017,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Astrolabe Wrekin Chenin Blanc 2020,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Henry Fessy Chiroubles 2020,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Carmen Gran Reserva Pinot Noir 2021,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Carmen Gran Reserva Chardonnay 2021,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Casa Emma Rosa Organic 2021,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Fontanafredda Ebbio Langhe Nebbiolo 2021,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Borgogno Langhe Rosso 2020,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Vignalucis Ejus 2021,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Portal Colheita 2018,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Baron de Ley Reserva 2018,13.5,0.75,18.99,25.319999999999997,0.5331753554502371
0,Lorca Poético Cabernet Franc 2017,14.5,0.75,20.40,27.2,0.5330882352941176
0,Mallaskoski Hera Sherry Barrel Aged Imperial Red Ale,10.5,0.33,6.50,19.696969696969695,0.5330769230769231
0,Ricky's IPA,5.5,0.5,5.16,10.32,0.5329457364341085
0,Charles de Fere Crémant du Jura Rosé Brut,12.0,0.75,16.89,22.52,0.5328596802841918
0,That Boutique-y Gin Company Cherry Gin,42.6,0.5,39.98,79.96,0.5327663831915959
0,Kyrö Napue Gin lahjapakkaus,42.6,0.5,39.99,79.98,0.5326331582895724
0,Lervig Supersonic tölkki,8.5,0.5,7.98,15.96,0.5325814536340852
0,Sorrentino Vesuvio Bianco 2021,12.0,0.75,16.90,22.53333333333333,0.5325443786982249
0,Pizzolato Organic Prosecco Rose Brut 2019,11.0,1.5,30.99,20.66,0.5324298160696999
0,Bolla Prosecco Organic Extra Dry,11.0,0.75,15.50,20.666666666666668,0.532258064516129
0,Piccini Prosecco Extra Dry,11.0,0.75,15.50,20.666666666666668,0.532258064516129
0,Piccini Prosecco Rosé Extra Dry 2019,11.0,0.75,15.50,20.666666666666668,0.532258064516129
0,Rekorderlig Botanicals Rhubarb-Lemon-Mint,4.5,0.33,2.79,8.454545454545455,0.532258064516129
0,Mural de Favaios,17.0,0.375,11.98,31.94666666666667,0.5321368948247078
0,Gouden Carolus Classic,8.5,0.75,11.98,15.973333333333334,0.5321368948247078
0,Luxardo Maraschino Originale,32.0,0.5,30.07,60.14,0.5320917858330562
0,Craigellachie 13 Year Old Single Malt,46.0,0.7,60.52,86.45714285714287,0.5320555188367481
0,Bitburger Premium,4.8,0.33,2.98,9.03030303030303,0.5315436241610738
0,Lehe Ravnodenstvie,11.0,0.33,6.83,20.696969696969695,0.5314787701317716
0,Agricole Selvi Arrogantone Limited Edition Rosso D´Italia,14.0,0.75,19.76,26.346666666666668,0.5313765182186234
0,Rothaus Pils,5.1,0.5,4.80,9.6,0.53125
0,Sauvignon Blanc by Gillot 2022,12.0,0.75,16.95,22.599999999999998,0.5309734513274337
0,Stone Hazy IPA tölkki,6.7,0.355,4.48,12.619718309859156,0.5309151785714286
0,Nicosia Insolia 2022,12.5,0.75,17.66,23.546666666666667,0.5308607021517554
0,Kyrö Pink Gin lahjapakkaus,38.2,0.5,35.98,71.96,0.5308504724847138
0,Mallaskoski Imp,36.6,0.2,13.79,68.94999999999999,0.5308194343727339
0,Roche Lacroix Provence Rosé 2022,13.0,0.75,18.37,24.493333333333336,0.5307566684812193
0,Helsinki Barrel Aged Gin,47.0,0.5,44.29,88.58,0.5305938135019191
0,Gérard Bertrand Hérésie Corbières 2019,14.0,0.75,19.80,26.400000000000002,0.5303030303030303
0,Coto de Imaz Reserva 2018,14.0,0.75,19.80,26.400000000000002,0.5303030303030303
0,Fernand Engel Pinot Gris Terres Rouges Organic 2022,14.0,0.75,19.80,26.400000000000002,0.5303030303030303
0,Quinta Varzea da Pedra Branco Reserva 2016,14.0,0.75,19.80,26.400000000000002,0.5303030303030303
0,Ableforth's Bathtub Old Tom Gin,42.4,0.5,39.99,79.98,0.5301325331332832
0,Ronco delle Betulle Sauvignon 2021,14.0,0.75,19.81,26.41333333333333,0.530035335689046
0,Torraccia del Piantavigna Neb Colline Novaresi Nebbiolo 2020,13.0,0.75,18.40,24.53333333333333,0.5298913043478262
0,Absolut Elyx Single Estate Copper Crafted Vodka,42.3,0.7,55.88,79.82857142857144,0.5298854688618467
0,Bubi Piemonte Chardonnay,12.0,0.75,16.99,22.653333333333332,0.5297233666862861
0,Bründlmayer Grüner Veltliner Hauswein 2022,12.0,0.75,16.99,22.653333333333332,0.5297233666862861
0,Wolfberger Crémant d'Alsace Brut,12.0,0.75,16.99,22.653333333333332,0.5297233666862861
