,Name,Alcohol,Size,Price,Price_per_liter,Alcohol_per_euro_per_liter
0,Ruca Malen Kinien Cabernet Sauvignon 2012,14.1,0.75,27.25,36.333,0.388
0,Amager Pearl Hart,12.4,0.75,24.00,32.0,0.388
0,Cigar City Fancy Papers Hazy IPA tölkki,6.5,0.355,5.95,16.761,0.388
0,Marble American Pilsner tölkki,4.2,0.5,5.41,10.82,0.388
0,Numanthia Termes 2020,15.5,0.75,29.99,39.987,0.388
0,Luigi Righetti Capitel de Roari Amarone della Valpolicella Classico 2018,15.0,0.75,28.98,38.64,0.388
0,Seppeltsfield Watervale Riesling 2022,11.9,0.75,22.99,30.653,0.388
0,Romain Duvernay Châteauneuf-du-Pape Organic 2020,15.5,0.75,29.98,39.973,0.388
0,Nocheluna Sotol,43.0,0.7,77.49,110.7,0.388
0,Père Magloire XO Calvados,40.0,0.5,51.50,103.0,0.388
0,Roger & Didier Raimbault Sancerre 2022,13.0,0.75,25.12,33.493,0.388
0,Charivari L'Aventure Nocturne 2019,13.5,0.75,26.19,34.92,0.387
0,Fiskarsin Changeling Fruited Wild Beer,10.3,0.375,9.97,26.587,0.387
0,Stadt Krems Grüner Veltliner Ried Wachtberg 1ÖTW 2018,13.5,0.75,26.13,34.84,0.387
0,Petra Unger Ried Hintere Point Grüner Veltliner 2021,13.0,0.75,25.18,33.573,0.387
0,Kaiho Single Estate Organic Vodka,40.2,0.5,51.98,103.96,0.387
0,Ainoa Aho,13.0,0.7,23.50,33.571,0.387
0,Crystal Head Vodka,40.0,3.0,310.00,103.333,0.387
0,Sonnisaari Toteemi West Coast IPA,7.0,0.33,5.97,18.091,0.387
0,Poderi Colla Pian Balbo 2019,12.5,0.75,24.25,32.333,0.387
0,Kanavan Tupla-Unto Imperial Porter 2023,10.5,0.33,8.95,27.121,0.387
0,Klados His Queen 2022,12.5,0.75,24.28,32.373,0.386
0,Karam Maison Syrah Cinsault 2018,12.5,0.75,24.28,32.373,0.386
0,Kuninkaantien Vahva Tuorlan Tumma Lager,5.5,0.33,4.70,14.242,0.386
0,Rooster's Baby Faced Assassin IPA tölkki,6.1,0.33,5.22,15.818,0.386
0,Casa de Mouraz Jaen 2017,14.0,0.75,27.22,36.293,0.386
0,Substance Pn Pinot Noir 2021,13.5,0.75,26.29,35.053,0.385
0,Wild Beer Zintuki,7.3,0.33,6.25,18.939,0.385
0,Il Poderaccio Chianti Colli Senesi 2020,13.0,0.75,25.30,33.733,0.385
0,Small Wonder Pinot Noir 2022,12.5,0.75,24.32,32.427,0.385
0,Brew By Numbers 421 Imperial Stout Cherry tölkki,12.0,0.25,7.79,31.16,0.385
0,Geyerhof Ried Sprinzenberg Riesling 2022,13.0,0.75,25.30,33.733,0.385
0,Corvezzo Organic Prosecco Rosé Extra Dry 2020,11.5,0.2,5.98,29.9,0.385
0,Mazzei Belgvardo Bronzone Riserva 2019,13.5,0.75,26.33,35.107,0.385
0,Kanavan Motti Karamellistout,6.8,0.33,5.83,17.667,0.385
0,Tornion Hillatus Sour Ale tölkki,5.5,0.33,4.72,14.303,0.385
0,Corvezzo Organic Prosecco Extra Dry,11.5,0.2,5.98,29.9,0.385
0,Te Kano Kin Central Otago Pinot Noir 2020,13.5,0.75,26.30,35.067,0.385
0,Hospice de Colmar Riesling  2021,13.0,0.75,25.30,33.733,0.385
0,Helsinki Whiskey 100 % Rye Malt,47.5,0.5,61.72,123.44,0.385
0,Nehrer Burgenland Rot 2021,13.0,0.75,25.40,33.867,0.384
0,Pizzolato Organic Moscato Dolce 2022,6.5,0.75,12.69,16.92,0.384
0,Mongozo Premium Pilsener,5.0,0.33,4.30,13.03,0.384
0,Baladin Wayan,5.8,0.33,4.99,15.121,0.384
0,Tired Uncle Pacific Uncle West Coast IPA Gluten Free tölkki,6.7,0.33,5.78,17.515,0.383
0,United Gypsies Honey Boat Braggot tölkki,9.0,0.33,7.75,23.485,0.383
0,Turasan Bogazkere 2019,13.5,0.75,26.46,35.28,0.383
0,Louis Bouillot Perle d'Or Millésimé Crémant de Bourgogne Rosé Brut 2017,12.0,0.75,23.48,31.307,0.383
0,Takatalo & Tompuri Kaski Imperial Stout,8.0,0.33,6.89,20.879,0.383
0,Lio La Crema di Limoncello,22.0,0.2,11.48,57.4,0.383
0,Luxardo Aperitivo,11.0,0.7,20.09,28.7,0.383
0,Il Palagio When We Dance 2022,12.0,0.75,23.48,31.307,0.383
0,Turasan Kalecik Karasi 2019,13.5,0.75,26.46,35.28,0.383
0,Tooth & Claw Jellyfish Nebula tölkki,4.6,0.44,5.28,12.0,0.383
0,Malmgård Kuusenkerkkä Gose,5.0,0.33,4.31,13.061,0.383
0,Sainchargny Émérite Crémant de Bourgogne Brut 2017,11.5,0.75,22.49,29.987,0.383
0,Jurtschitsch Belle Naturelle 2022,12.0,0.75,23.48,31.307,0.383
0,To Øl Stereo Mono Strata tölkki,6.0,0.44,6.89,15.659,0.383
0,Einstök White Ale,5.2,0.33,4.49,13.606,0.382
0,Chateau Fuissé Macon-Villages 2020,13.5,0.75,26.48,35.307,0.382
0,8-Bit Brewing Hoptimus Prime IPA,6.2,0.33,5.36,16.242,0.382
0,Mallaskoski Currant Cooler,4.5,0.33,3.89,11.788,0.382
0,Teerenpeli Palo Peated Sherry Single Malt,46.0,0.5,60.19,120.38,0.382
0,Mallaskoski Lingonberry Cooler,4.5,0.33,3.89,11.788,0.382
0,Kaiho Ruby Blackcurrant Liqueur Organic,21.0,0.5,27.48,54.96,0.382
0,Pasanau Les Myriams Viognier 2022,14.0,0.75,27.46,36.613,0.382
0,Anderson's Atmosfäär IPA tölkki,6.3,0.33,5.45,16.515,0.381
0,Oban 14 Year Old Single Malt,43.0,0.7,78.99,112.843,0.381
0,Kakola Lauha Imperial Stout,9.0,0.33,7.79,23.606,0.381
0,Sori BLÆNK tölkki,5.2,0.44,6.02,13.682,0.38
0,Gori Busseben Sauvignon 2016,13.0,0.75,25.68,34.24,0.38
0,Ararat Ani 7 Year Old,40.0,0.5,52.63,105.26,0.38
0,Pühaste Maramara DDH Double IPA tölkki,8.5,0.33,7.39,22.394,0.38
0,Humalove VIII,9.5,0.33,8.25,25.0,0.38
0,Frieden-Berg Elbling Nittel 2022,12.5,0.75,24.67,32.893,0.38
0,Noita Space Echo 2019,10.0,0.75,19.72,26.293,0.38
0,Gorghi Tondi Meridiano 12 Syrah 2019,13.5,0.75,26.63,35.507,0.38
0,Far Yeast Kagua Blanc,8.0,0.33,6.95,21.061,0.38
0,Gorghi Tondi Ramisella Nero d'Avola 2019,13.5,0.75,26.63,35.507,0.38
0,Mallassepät Humala Series Rakau Hazy IPA tölkki,5.3,0.33,4.60,13.939,0.38
0,Laugar Aupa Tovarisch Oloroso Barrel Aged,12.0,0.33,10.42,31.576,0.38
0,Laugar Aupa Tovarisch Armagnac Barrel Aged,12.0,0.33,10.42,31.576,0.38
0,Kalevala Runoi Rum,38.8,0.5,51.05,102.1,0.38
0,Fishshot,30.0,0.04,3.16,79.0,0.38
0,Casa Silva Lago Ranco Riesling 2017,11.5,0.75,22.72,30.293,0.38
0,Luca Bosio Moscato Rosé Spumante Dolce,7.5,0.75,14.85,19.8,0.379
0,Dugges Candy2,11.5,0.33,10.02,30.364,0.379
0,Kuninkaantien Tuorlan Vehnä,5.4,0.33,4.70,14.242,0.379
0,United Gypsies Mead & Greet Braggot tölkki,9.0,0.33,7.83,23.727,0.379
0,Lumo Red Semi-sweet,11.5,0.5,15.18,30.36,0.379
0,Per Se Aperitivo,14.5,0.7,26.80,38.286,0.379
0,Eschenhof Holzer Invaders Orange 2020,11.5,0.75,22.78,30.373,0.379
0,Open Water Påriktigt Semi-Dry-Cider,6.0,0.33,5.22,15.818,0.379
0,Tired Uncle Uncle Frank New England IPA tölkki,7.3,0.33,6.35,19.242,0.379
0,Pietramore Trebbiano Mèthode Ancestrale,12.0,0.75,23.73,31.64,0.379
0,Glenkinchie Distillers Edition 2018 Single Malt,43.0,0.7,79.48,113.543,0.379
0,Dourakis Zelos Rose 2022,13.0,0.75,25.72,34.293,0.379
0,Bernard-Massard Cuvée de l'Ecusson Brut Jeroboam,12.0,3.0,95.00,31.667,0.379
0,Lumo Arctic Red Dry,11.5,0.5,15.19,30.38,0.379
0,Hennessy VSOP,40.0,0.35,36.98,105.657,0.379
0,Open Water Lazy IPA,6.3,0.33,5.49,16.636,0.379
0,Casal de Armán Tinto 2021,13.0,0.75,25.81,34.413,0.378
0,Gianni Gagliardo Fallegro 2021,12.5,0.75,24.82,33.093,0.378
0,Joseph Drouhin Mâcon-Lugny Les Crays 2021,13.0,0.75,25.79,34.387,0.378
0,Malibu Piña Colada tölkki,5.0,0.25,3.31,13.24,0.378
0,Laurent Vogt Crémant d'Alsace Blanc de Blancs Brut,12.0,0.75,23.83,31.773,0.378
0,Podere Ruggeri Corsini Armujan Barbera d'Alba Superiore 2021,15.0,0.75,29.77,39.693,0.378
0,Unison Brewing Vehnäolut,4.8,0.33,4.19,12.697,0.378
0,Allegrini Palazzo della Torre 2019,13.5,0.75,26.80,35.733,0.378
0,Gruhier & Delaunay Grand Calcaire Petit Chablis 2020,12.5,0.75,24.82,33.093,0.378
0,Casal de Armán Blanco 2021,13.0,0.75,25.81,34.413,0.378
0,Redoma Branco 2022,12.5,0.75,24.80,33.067,0.378
0,Hiisi Inki Ginger Pale Ale,5.7,0.33,4.99,15.121,0.377
0,Bowmore 15 Year Old Single Malt,43.0,0.7,79.94,114.2,0.377
0,Hiisi Gosebump Raspberry & Passionfruit Gose,5.5,0.33,4.81,14.576,0.377
0,Bulgarini Lugana 2022,13.0,0.75,25.89,34.52,0.377
0,Pühaste Seeds Of Seduction DDH Double IPA tölkki,8.0,0.33,7.00,21.212,0.377
0,Panyolai Silvorius Likör,34.0,0.5,45.12,90.24,0.377
0,Brill PalinKaland Szölö Palinka,40.0,0.5,53.03,106.06,0.377
0,J.Laurens Les Graimenous Crémant de Limoux Brut,12.0,0.75,23.90,31.867,0.377
0,Verso Sauvignon Blanc 2021,13.5,0.75,26.83,35.773,0.377
0,Kimito Kolme Pukkia Silta IPA,6.1,0.33,5.34,16.182,0.377
0,Santo Cuviso Blanco Bacanora,45.0,0.5,59.74,119.48,0.377
0,Nikka Yoichi Single Malt,45.5,0.7,84.47,120.671,0.377
0,J California Cuvée Brut,12.5,0.75,24.87,33.16,0.377
0,Ca´del Sette Amante 2019,13.5,0.75,26.84,35.787,0.377
0,Nikka Miyagikyo Single Malt,45.5,0.7,84.52,120.743,0.377
0,Codorníu Ars Collecta Blanc de Blancs Reserva Brut 2018,11.5,0.75,22.95,30.6,0.376
0,Frescobaldi Nipozzano Riserva 2019,13.5,0.75,26.90,35.867,0.376
0,Bouvet Blanc de Blancs Vintage Crémant de Loire  Brut 2021,12.5,0.75,24.95,33.267,0.376
0,Brill Körte Palinka,40.0,0.5,53.17,106.34,0.376
0,Frieden-Berg Auxerrois 2021,12.5,0.75,24.95,33.267,0.376
0,Lapin Riski Amber Lager,6.5,0.33,5.70,17.273,0.376
0,Cidre Bouché Le Clos Fleuri,5.0,0.375,4.99,13.307,0.376
0,Anderson's American Lager tölkki,5.1,0.33,4.48,13.576,0.376
0,Samuel Smith Taddy Porter,5.0,0.355,4.72,13.296,0.376
0,Koehler-Ruprecht Kallstadter Riesling Kabinett Trocken 2018,11.5,0.75,22.95,30.6,0.376
0,Josetta Saffirio Barbera d'Alba 2020,14.0,0.75,27.91,37.213,0.376
0,Brill Cseresznye Palinka,40.0,0.5,53.17,106.34,0.376
0,Brumont Château Bouscassé 2018,13.5,0.75,26.90,35.867,0.376
0,Joseph Scharsch Pinot Gris 2021,14.0,0.75,27.95,37.267,0.376
0,Signorelli Amarone della Valpolicella 2020,15.0,0.75,29.90,39.867,0.376
0,Hiisi Nyrö Local Lager,5.2,0.33,4.56,13.818,0.376
0,Millstone 10 Year Old Single Malt,43.0,0.7,79.98,114.257,0.376
0,Metté Spiritueuse au Poivre de Sichuan,45.0,0.5,59.88,119.76,0.376
0,Metté Eau de vie de Framboise,45.0,0.5,59.88,119.76,0.376
0,Uiltje Motueka Mohitos New Zealand IPA tölkki,6.0,0.44,7.03,15.977,0.376
0,Põhjala Spelt Incorrectly DDH IPA tölkki,6.0,0.44,7.02,15.955,0.376
0,Antologia Barolo 2017,14.5,0.75,28.90,38.533,0.376
0,Aviva Rose,5.5,0.75,10.99,14.653,0.375
0,Steininger Reserve Steinhaus Riesling 2021,13.5,0.75,26.98,35.973,0.375
0,Amarone Armigero 2020,15.0,0.75,29.99,39.987,0.375
0,Calvet Chablis 2020,12.5,0.75,24.99,33.32,0.375
0,Avgvstvs V 2018,14.0,1.5,55.98,37.32,0.375
0,Yarrabank Late Disgorged Brut Nature 2010,12.5,0.75,24.98,33.307,0.375
0,Kühling-Gillot Grauer Burgunder Réserve 2022,12.5,0.75,24.99,33.32,0.375
0,Cantina Tramin Goldmuskateller 2020,11.0,0.75,21.99,29.32,0.375
0,Ruffino Aqua di Venus Rosé 2021,13.5,0.75,26.98,35.973,0.375
0,Ca'n Verdura Supernova Mantonegro 2021,14.5,0.75,28.98,38.64,0.375
0,Strauch Brut,11.5,0.75,22.99,30.653,0.375
0,Tenuta Carretta Langhe Nebbiolo Podio Podium Serrae 2021,13.5,0.75,26.98,35.973,0.375
0,Bouchard La Vignée Chardonnay 2020,12.5,0.75,24.99,33.32,0.375
0,Joseph Mellot Pouilly-Fumé La Forge 2022,13.0,0.75,25.98,34.64,0.375
0,Torbreck Woodcutter's Shiraz 2020,15.0,0.75,29.99,39.987,0.375
0,Louis Latour Bourgogne Chardonnay 2022,13.0,0.375,12.99,34.64,0.375
0,La Roteuse de Landra Rosé Brut Nature 2019,12.5,0.75,24.99,33.32,0.375
0,Thornbridge Bracia Rich Dark Ale,10.0,0.375,9.99,26.64,0.375
0,Chateau Puybarbe 2018,15.0,0.75,29.99,39.987,0.375
0,Dow's Colheita Single Harvest Tawny Port 2007,20.0,0.75,39.98,53.307,0.375
0,Oenops Vidiano 2019,12.5,0.75,24.99,33.32,0.375
0,Laroche Petit Chablis L 2022,12.0,0.75,23.98,31.973,0.375
0,Heinrich Naked White 2021,11.5,0.75,22.99,30.653,0.375
0,Clos Alkio Caminito a Motel Tinto 2021,15.0,0.75,29.99,39.987,0.375
0,Trimbach Riesling 2021,13.0,0.75,25.98,34.64,0.375
0,Bestheim Grand Prestige Crémant d'Alsace Brut 2019,12.5,0.75,24.99,33.32,0.375
0,Araldica Brachetto d'Acqui Dolce,7.0,0.75,13.99,18.653,0.375
0,Schloss Vollrads Riesling 2022,11.0,0.375,10.99,29.307,0.375
0,Domaine Loew Pinot Gris Cormier 2018,13.5,0.75,26.98,35.973,0.375
0,The GlenDronach Port Wood Single Malt,46.0,0.7,85.98,122.829,0.375
0,Loimer Manhart 2020,12.5,0.75,24.99,33.32,0.375
0,Muré Calcaires Jaunes Riesling 2019,13.0,0.75,25.98,34.64,0.375
0,Mallaskoski Rhubarb Sour,5.0,0.33,4.40,13.333,0.375
0,Heinrich Blaufränkisch 2018,12.0,0.75,23.98,31.973,0.375
0,Chateau Léoube Rosé 2019,13.0,0.75,25.98,34.64,0.375
0,Sacravite Basilicata Rosso 2020,13.0,0.375,13.00,34.667,0.375
0,Aviva Blue Sky,5.5,0.75,10.99,14.653,0.375
0,Gillardi Maestra Dolcetto di Dogliani 2019,13.0,0.75,25.98,34.64,0.375
0,Borsari Amarone della Valpolicella 2020,15.0,0.75,29.99,39.987,0.375
0,Filipa Pato 3b Blanc de Blancs Brut Nature 2021,11.0,0.75,21.99,29.32,0.375
0,Muré Crémant d’Alsace Brut,12.5,0.75,24.98,33.307,0.375
0,Pflüger Biodynamite 2022,12.5,0.75,24.99,33.32,0.375
0,Azul y Garanza Naturaleza Salvaje Blanco  2021,12.5,0.75,24.99,33.32,0.375
0,Château Puygueraud Blanc 2016,13.5,0.75,26.98,35.973,0.375
0,Aviva Gold,5.5,0.75,10.99,14.653,0.375
0,Dr. Bürklin-Wolf Riesling trocken 2021,12.0,0.75,23.98,31.973,0.375
0,Can Sumoi Xarel-lo 2021,12.0,0.75,23.98,31.973,0.375
0,Arancione Originale Amarone della Valpolicella 2019,14.5,0.75,28.98,38.64,0.375
0,Kendall Jackson Vintners Reserve Zinfandel 2021,14.5,0.75,28.98,38.64,0.375
0,Carl Loewen Varidor Riesling 2022,11.5,0.75,22.99,30.653,0.375
0,Fernand Engel Crémant d'Alsace Blanc de Noir Dosage Zero 2019,12.5,0.75,24.99,33.32,0.375
0,Pieropan Soave Classico 2022,12.0,0.375,12.02,32.053,0.374
0,Lumo White Semi-Dry,11.5,0.5,15.37,30.74,0.374
0,Kakola Atelier 40 India Pale Lager,5.2,0.33,4.59,13.909,0.374
0,Helen & Joey Layla Pinot Noir 2019,13.5,0.75,27.05,36.067,0.374
0,Château Tour Peyronneau 2018,13.5,0.75,27.06,36.08,0.374
0,Lammin Sahti,7.5,0.5,10.04,20.08,0.374
0,Sierra Milenario Extra Añejo Tequila,41.5,0.7,77.59,110.843,0.374
0,Mallaskuun Peltopyy Pils,5.2,0.33,4.59,13.909,0.374
0,Inama Vin Soave 2022,12.0,0.75,24.09,32.12,0.374
0,Frieden-Berg Spätburgunder Blanc de Noir 2022,12.5,0.75,25.05,33.4,0.374
0,Glenfarclas 15 Year Old Single Malt,46.0,0.7,86.25,123.214,0.373
0,La Soufrandise Pouilly-Fuissé Vieilles Vignes,13.5,0.75,27.11,36.147,0.373
0,Olutpaja Bassosoolo Hazy Pale Ale,5.0,0.5,6.70,13.4,0.373
0,Ora d'Ora,11.5,0.75,23.13,30.84,0.373
0,Connemara Peated 12 Year Old Single Malt,40.0,0.7,74.98,107.114,0.373
0,The BenRiach Smoke Season Single Malt,52.8,0.7,98.99,141.414,0.373
0,Husky Imperial Stout,9.6,0.33,8.49,25.727,0.373
0,Acqua in Fiamme Amarone 2017,16.0,0.75,32.19,42.92,0.373
0,Brunehaut Saison Organic,4.5,0.33,3.99,12.091,0.372
0,Massaya Blanc 2018,13.0,0.75,26.18,34.907,0.372
0,Renault Carte Noire Extra Old,40.0,0.35,37.68,107.657,0.372
0,Banfi Fonte Alla Selva Chianti Classico Gran Selezione 2014,13.5,0.75,27.20,36.267,0.372
0,Verhaeghe Vichte Duchesse de Bourgogne,6.2,0.33,5.50,16.667,0.372
0,The Norfolk Rye 9 Year Old Single Grain,51.4,0.5,69.17,138.34,0.372
0,Coto de Imaz Gran Reserva 2017,14.0,0.75,28.25,37.667,0.372
0,Michael David Freakshow Chardonnay 2020,13.5,0.75,27.32,36.427,0.371
0,Château de la Pierre Régnié Vin Nature Sans Soufre Ajouté 2019,13.5,0.75,27.32,36.427,0.371
0,Dr. Von Bassermann Jordan Riesling Trocken 2021,12.5,0.75,25.28,33.707,0.371
0,Schlumberger Rosé Ice Secco,11.5,0.75,23.27,31.027,0.371
0,Kuninkaantien Tuorlan Taival American Lager,5.3,0.33,4.71,14.273,0.371
0,Château de La Chaize Fleurie 2021,12.5,0.75,25.25,33.667,0.371
0,Antonio Lopes Ribeiro Vinho Tinto,12.0,0.75,24.23,32.307,0.371
0,Château la Bienveillance Blanc 2022,10.5,0.75,21.23,28.307,0.371
0,Villalta Amarone della Valpolicella XIX 2017,15.0,0.75,30.30,40.4,0.371
0,Schlumberger White Ice Secco,11.5,0.75,23.27,31.027,0.371
0,Schlumberger Gold Secco,11.5,0.75,23.27,31.027,0.371
0,Domaine Tropez Sublime Rosé 2021,12.5,0.75,25.24,33.653,0.371
0,Tornion Pienet Helles tölkki,4.5,0.44,5.35,12.159,0.37
0,Teeling Single Cask VYS Pinot Noir Single Malt,58.1,0.7,109.99,157.129,0.37
0,Le Vaglie Verdicchio dei Castelli di Jesi Classico 2021,13.0,0.75,26.33,35.107,0.37
0,Naberauli Khvanchkara Semi-sweet Red 2020,12.5,0.75,25.31,33.747,0.37
0,The GlenDronach Cask Strength Batch 11 Single Malt,59.8,0.7,112.99,161.414,0.37
0,Marques de Vargas Reserva 2017,14.0,0.75,28.39,37.853,0.37
0,Glasgow 1770 The Original Single Malt,46.0,0.7,87.09,124.414,0.37
0,Drty Mango Passion tölkki,4.0,0.33,3.57,10.818,0.37
0,Mikkeller Træblod Imperial Stout with Maple & Coffee tölkki,12.0,0.473,15.34,32.431,0.37
0,Drty White Citrus Hard Seltzer tölkki,4.0,0.33,3.57,10.818,0.37
0,Nantou Omar Sherry Cask Single Malt,46.0,0.7,86.92,124.171,0.37
0,Drty Raspberry Rose tölkki,4.0,0.33,3.57,10.818,0.37
0,Reverdito Barolo 2018,14.5,0.75,29.42,39.227,0.37
0,Hedönist Hoppy Ending American Lager 2021 tölkki,5.2,0.33,4.64,14.061,0.37
0,Domaine La Croix Des Marchands Douceur D'Automne Gaillac 2019,12.5,0.375,12.71,33.893,0.369
0,Domaine de Biéville Chablis 2022,12.5,0.75,25.40,33.867,0.369
0,Paula Achrénin Puutarha Luotsi 2019,6.5,0.33,5.81,17.606,0.369
0,Manz Dona Fátima Jampal 2018,13.0,0.75,26.42,35.227,0.369
0,La Chablisienne Chablis Le Finage 2022,12.5,0.75,25.39,33.853,0.369
0,Weninger Rózsa Petsovits,12.0,0.75,24.38,32.507,0.369
0,Nehrer Burgenland Weiss 2022,12.5,0.75,25.40,33.867,0.369
0,Paula Achrénin Puutarha Pläkä 2020,6.5,0.33,5.81,17.606,0.369
0,Don Julio Blanco Tequila,38.0,0.7,71.99,102.843,0.369
0,Voyager Estate Chardonnay 2018,13.5,0.75,27.47,36.627,0.369
0,Cuvage Nebbiolo d'Alba Millesimato Rosé Brut 2017,12.5,0.75,25.48,33.973,0.368
0,La Chasse des Princes Châteauneuf-du-Pape 2021,15.5,0.75,31.60,42.133,0.368
0,Speri Valpolicella Ripasso Classico Superiore 2019,13.5,1.5,54.98,36.653,0.368
0,White Claw Hard Seltzer Raspberry tölkki,4.5,0.33,4.04,12.242,0.368
0,White Claw Hard Seltzer Mango tölkki,4.5,0.33,4.04,12.242,0.368
0,Domdechant Werner Hochheimer Domdechaney Riesling Erste Lage 2021,12.5,0.75,25.48,33.973,0.368
0,Gustavshof Orange Trocken 2020,12.0,0.75,24.47,32.627,0.368
0,Sori Mosaic Pils tölkki,5.0,0.44,5.98,13.591,0.368
0,La Noblaie Chante de Vent 2020,13.5,0.75,27.50,36.667,0.368
0,Helsinki Whiskey Rye Malt,47.5,0.5,64.46,128.92,0.368
0,Jura Seven Wood Single Malt,42.0,0.7,79.99,114.271,0.368
0,Panyolai Aranykörte,38.0,0.5,51.64,103.28,0.368
0,Raventos i Blanc Blanc de blancs Brut 2020,12.0,0.75,24.49,32.653,0.368
0,Brooklyn The Stonewall Inn IPA,4.6,0.33,4.13,12.515,0.368
0,Underberg,44.0,0.02,2.39,119.5,0.368
0,Underberg 3-pack,44.0,0.06,7.17,119.5,0.368
0,Põhjala Lindheim The Cherry Of My Eye BA Imperial Sour Ale,10.0,0.33,8.98,27.212,0.367
0,Merlet Chevessac Rosé Pineau des Charentes,17.0,0.5,23.17,46.34,0.367
0,Poças Junior Late Bottled Vintage Port 2015,19.5,0.375,19.90,53.067,0.367
0,Ninki Umeshu,18.0,0.5,24.50,49.0,0.367
0,Humalove Harmony Hopburst India Pale Ale,7.2,0.33,6.47,19.606,0.367
0,Anarchy The Great Elmyra Barley Wine tölkki,10.0,0.33,8.99,27.242,0.367
0,Mosgaard Organic Peated Bourbon Cask Single Malt,49.0,0.5,66.98,133.96,0.366
0,Stone's Ginger Joe Pear,4.0,0.33,3.61,10.939,0.366
0,Sonnisaari Aina Lager 5,5.0,0.33,4.51,13.667,0.366
0,Antech Émotion Crémant de Limoux Brut 2021,12.0,0.75,24.57,32.76,0.366
0,Teerenpeli Barrel Aged No3 Barley Wine,11.0,0.33,9.93,30.091,0.366
0,Alessandro Rivetto Leonilde Barbera d'Alba 2019,14.5,0.75,29.73,39.64,0.366
0,Sybille Kuntz Riesling Trocken 2021,12.5,0.75,25.60,34.133,0.366
0,Prantner Rajnai Rizling 2022,12.5,0.75,25.64,34.187,0.366
0,Rejiji Hanging Hill Cabernet Sauvignon 2016,13.5,0.75,27.63,36.84,0.366
0,Churchill's Grafite Grande Reserva 2015,14.5,0.75,29.70,39.6,0.366
0,Mauro Veglio Angelo Nebbiolo 2020,14.5,0.75,29.73,39.64,0.366
0,Veronese Beatrice Dogaressa Valpolicella Ripasso 2020,14.5,0.75,29.73,39.64,0.366
0,Stone's Ginger Joe,4.0,0.33,3.61,10.939,0.366
0,Haapala Usvainen uitto,5.4,0.33,4.87,14.758,0.366
0,Hugel Classic Riesling 2021,12.5,0.375,12.80,34.133,0.366
0,The Macallan Double Cask 12 Year Old Single Malt,40.0,0.7,76.57,109.386,0.366
0,Mallassepät Naantalin Eeppinen IPA,5.0,0.33,4.51,13.667,0.366
0,Purcari Freedom Blend 2020,14.0,0.75,28.77,38.36,0.365
0,Montebruna Barbera d'Asti 2018,14.5,0.75,29.80,39.733,0.365
0,Bushmills Causeway Collection Banyuls Cask Single Malt,53.2,0.7,102.05,145.786,0.365
0,Jean-Marc Bernhard Cremant d'Alsace Brut,12.0,0.75,24.67,32.893,0.365
0,Ca di Pian Barbera d'Asti 2020,14.5,0.75,29.80,39.733,0.365
0,Joseph Drouhin Moulin-à-Vent 2021,12.5,0.75,25.69,34.253,0.365
0,KWV The Mentors Pinotage 2021,14.5,0.75,29.80,39.733,0.365
0,Wijnkasteel Genoels Elderen Chardonnay Blauw Kiezelingenbos 2019,13.0,0.75,26.73,35.64,0.365
0,Vergelegen DNA 2015,14.5,0.75,29.80,39.733,0.365
0,Laugar Hellstar,11.0,0.33,9.98,30.242,0.364
0,Brill Szilva Palinka,40.0,0.5,55.00,110.0,0.364
0,Amelie & Charles Sparr Pinot Blanc Pensée 2021,13.0,0.75,26.82,35.76,0.364
0,Mallassepät Southwest Coast IPA tölkki,5.2,0.33,4.71,14.273,0.364
0,Mallassepät Löyly tölkki,5.2,0.33,4.71,14.273,0.364
0,Jamek Jochinger Riesling Federspiel 2019,12.5,0.75,25.75,34.333,0.364
0,Common People Barbera 2020,15.0,0.75,30.91,41.213,0.364
0,Croci Valtolla Rosso,13.0,0.75,26.80,35.733,0.364
0,Casasmith Cervo Northridge Vineyard Barbera 2019,14.5,0.75,29.90,39.867,0.364
0,Laugar Non Return Bordeaux Barrel Aged,11.0,0.33,9.98,30.242,0.364
0,Kuninkaantien Tuorlan Kaura,5.2,0.33,4.71,14.273,0.364
0,Hannes Reeh Rohstoff Zweigelt 2020,14.0,0.75,28.83,38.44,0.364
0,La Conreria d'Scala Dei Nona 2020,14.5,0.75,29.90,39.867,0.364
0,Domaine des Bosquets Séguret 2021,14.5,0.75,29.90,39.867,0.364
0,Joseph Scharsch Pinot Noir Les Petits Grains 2020,14.5,0.75,29.90,39.867,0.364
0,Glenmorangie Quinta Ruban 14 Year Old Single Malt,46.0,0.7,88.40,126.286,0.364
0,Chateau Des Laurets 2016,14.5,0.75,29.86,39.813,0.364
0,Grieskirchner Radler,2.1,0.5,2.89,5.78,0.363
0,Valdifalco Loacker Lodolaia Syrah 2021,14.5,0.75,29.99,39.987,0.363
0,Fiskarsin Pilvipouta Grisette tölkki,3.5,0.33,3.18,9.636,0.363
0,Ferraton Crozes Hermitage Calendes 2019,14.5,0.75,29.99,39.987,0.363
0,Penfolds Max's Shiraz 2020,14.5,0.75,29.99,39.987,0.363
0,Niepoort Lagar de Baixo Baga 2019,12.0,0.75,24.80,33.067,0.363
0,Kir-Yianni Ramnista 2018,14.5,0.75,29.99,39.987,0.363
0,Mendel Malbec 2020,14.5,0.75,29.99,39.987,0.363
0,Trus Crianza 2019,14.5,0.75,29.99,39.987,0.363
