#{"t_start": 1674390088.3221908, "env_id": null}
r,l,t
-27.695081,11,10.918908
37.697841,87,10.945934
-21.985758,16,10.950938
53.870993,98,11.037016
-34.820368,6,11.039018
-11.92215,29,11.048026
48.993036,94,11.077053
42.713994,45,11.090065
-23.435879,19,11.09607
117.795233,206,11.159127
-10.207351,29,11.167135
-33.148463,6,11.169136
-25.892855,16,11.174141
-30.884758,10,11.177143
-30.378652,10,11.181147
-9.167047,31,11.190155
-36.139612,4,11.192157
110.131601,123,11.22919
-27.265917,14,11.233194
-12.95191,24,11.241201
-35.732823,4,11.242202
-18.349253,23,11.249209
15.076434,59,11.267225
41.364478,88,11.29425
81.337147,88,11.320273
-0.617119,43,11.333285
51.203238,108,11.420364
25.182612,67,11.441383
-22.181043,20,11.447389
5.011755,43,11.460401
21.366563,58,11.478417
-3.84256,39,12.156031
39.810713,84,12.187059
-27.696237,13,12.192064
38.465534,111,12.233101
31.279357,102,12.269134
-22.321068,18,12.275139
8.165249,63,12.296158
-27.156172,13,12.301163
-3.940072,32,12.313174
-35.63451,4,12.315176
119.225291,171,12.372228
-7.119916,36,12.383238
-12.482034,26,12.391245
-29.643202,11,12.394248
47.409099,87,12.472319
-28.006239,10,12.475322
16.255209,63,12.494339
-32.974885,8,12.497342
-9.816627,33,12.50735
-37.707145,2,12.508351
3.821164,44,12.521363
-28.048776,11,12.524366
172.15809,396,12.643474
6.523055,54,12.66049
11.091754,59,12.678506
11.251943,58,12.695521
-25.432454,14,12.700526
-28.647651,12,12.703529
36.862252,80,12.727551
-11.900531,128,12.817632
-37.0,3,12.818633
2.709381,67,12.839652
14.896068,66,12.85967
-6.212217,37,12.87068
-18.612936,20,12.876686
-10.127958,31,12.886695
-7.855728,30,12.895703
55.293606,103,13.62036
-31.073333,8,13.623363
50.818417,158,13.671407
27.322176,63,13.692426
126.077709,185,13.755482
-29.182947,11,13.758485
8.136485,65,13.778503
51.77259,98,13.837558
5.105789,46,13.85157
85.998211,160,13.899614
43.615004,86,13.925637
-10.244766,28,13.934646
4.56482,43,13.947658
-20.473966,18,13.953663
135.154335,312,14.048749
41.402573,82,14.073772
-4.323278,33,14.083781
9.572435,52,14.099796
69.12319,108,14.132825
-27.355001,14,14.136829
40.31026,82,14.19288
-33.848662,6,14.194882
19.280929,76,14.217903
5.909165,23,14.22591
9.877017,56,14.242925
-39.0,1,14.242925
38.745491,100,14.273954
9.513789,66,14.947564
143.608865,188,15.007619
85.299059,121,15.048656
84.049317,169,15.111714
51.35447,94,15.144744
125.641139,193,15.275863
-0.149033,36,15.286873
-4.503428,35,15.297883
172.373628,277,15.381959
66.234444,105,15.413988
-3.421889,34,15.424998
-17.741907,19,15.430003
17.53852,57,15.448019
2.681482,43,15.461031
-14.194377,23,15.468037
74.815968,116,15.503069
-26.886259,14,15.507073
10.947249,48,15.522086
224.42227,267,15.672223
52.893704,94,15.700248
2.976552,43,15.71326
-30.434315,9,15.716263
64.320638,100,16.373859
51.645421,92,16.40889
-37.0,3,16.409891
-7.522425,35,16.420902
25.356773,62,16.439919
59.917784,96,16.469946
42.70931,85,16.49597
51.908582,94,16.527998
88.056836,100,16.589055
166.662891,253,16.665124
69.425547,75,16.688144
382.252564,510,16.841283
125.078644,163,16.919354
14.287373,53,16.935369
12.396244,52,16.951383
56.997969,110,16.984413
-37.0,3,16.986415
-21.563494,19,16.99142
71.654772,113,17.026452
186.681371,224,17.746104
-11.787512,27,17.755113
-11.063974,25,17.76312
238.902562,350,17.908252
-12.17703,25,17.916259
38.897056,80,17.940281
28.103512,66,17.960299
162.468144,213,18.024357
66.886568,101,18.055385
95.77079,139,18.097424
19.0,59,18.11544
191.370441,230,18.184502
148.914216,202,18.274584
150.806517,173,18.326632
47.991101,137,18.36867
64.198508,99,19.027267
79.646017,119,19.069305
294.306151,350,19.210433
130.913685,178,19.264483
103.734704,160,19.312526
214.380686,216,19.378586
115.099524,149,19.423627
18.228459,55,19.439641
-4.046316,33,19.449651
175.76095,222,19.545738
108.680994,204,19.607794
191.828516,209,19.671852
46.701929,99,19.700878
79.116095,203,20.412524
298.608397,451,20.586683
131.118891,166,20.636728
199.623877,244,20.709794
153.8789,145,20.753834
15.256932,51,20.769849
75.182634,119,20.80488
12.531603,80,20.829903
254.589956,326,20.957018
93.170543,206,21.019075
262.006178,307,21.758745
562.192545,577,22.016981
-10.92645,31,22.02699
218.505893,219,22.09305
243.934548,263,22.172121
6.797411,44,22.186134
298.846893,366,22.352285
1115.023965,1491,23.524348
301.416567,399,23.672483
289.180315,273,23.755558
134.740222,212,23.819616
5.6,46,24.473209
28.157273,64,24.493227
-39.0,1,24.493227
46.100571,90,24.523255
361.347037,326,24.652372
247.588614,254,24.729442
31.022318,65,24.74946
29.2,60,24.767477
-19.325144,18,24.772481
-34.252504,5,24.774483
609.071857,571,24.976666
-3.824026,32,24.986676
116.443454,320,25.082762
2.08858,44,25.096776
185.467283,142,25.139814
354.526733,421,25.980577
348.059526,536,26.145727
735.912722,939,26.459011
101.85808,73,26.481031
263.690645,352,27.277755
55.625186,98,27.314787
220.155107,231,27.391858
337.700208,471,27.534988
351.004455,350,27.66911
758.639014,707,28.491856
515.939455,472,28.767106
1041.511214,817,29.117424
61.808444,212,29.181482
1003.570912,1145,30.186394
907.847012,726,30.452636
584.223138,409,30.576748
465.667415,428,31.397493
1103.443869,976,31.729795
1380.179667,1264,32.79476
191.904023,233,32.874834
878.882012,984,33.202131
580.620419,519,34.051902
-220.571615,250,34.142984
396.914547,695,34.400218
1060.665335,952,34.716505
605.941881,436,35.548294
1654.218953,1617,36.085782
724.359309,934,37.01963
1182.800147,1105,37.412987
1677.79501,1429,38.598062
445.478469,319,38.694149
367.240645,215,38.788235
1542.060301,1143,39.90725
113.229581,105,39.938278
2536.931406,2182,41.268486
1914.228711,1625,42.411523
665.252309,437,42.543643
5.776856,159,42.591686
1578.00403,1066,43.580584
271.724824,212,43.649646
839.846089,508,43.833813
883.138637,525,44.021984
1409.763715,931,44.950826
495.968567,287,45.066932
1485.161311,1349,46.131899
1215.636952,723,46.38713
2075.399767,1203,46.780488
1370.752746,733,47.707329
1364.120713,1100,48.119703
1496.901598,981,49.1086
869.968229,674,49.341812
961.655696,580,49.516971
1446.947176,851,50.476842
537.263387,360,50.585941
1620.838325,1090,51.647904
467.709474,262,51.766011
2143.93188,1215,52.166375
717.852711,397,52.919058
1762.303091,870,53.268375
2076.718857,1227,54.304315
1408.550198,686,54.554543
1621.875286,962,54.874833
744.694397,373,55.609499
1418.682224,786,55.890755
1283.315915,845,56.176014
353.189888,286,56.262092
1921.847343,1148,57.322054
1990.427576,1164,58.438066
2226.138953,1182,58.845437
1870.186582,1177,59.941431
2033.924224,1429,60.411858
554.55728,398,61.256624
2396.469838,1214,61.686014
1609.784075,734,62.59684
1086.00107,581,62.792018
1513.188256,746,63.050252
1354.017609,919,64.056165
868.598479,505,64.217311
658.702555,428,64.376456
470.586945,209,64.440514
3304.236715,1743,65.663624
342.727557,182,65.718674
753.131057,438,65.851795
2300.570748,1114,66.877726
1057.869564,532,67.038872
825.829199,364,67.182002
1962.452305,1062,68.247969
3011.209243,1828,69.502107
3026.975343,1719,70.743233
2506.743971,1316,71.187637
1045.406346,590,72.111475
1118.593391,557,72.342685
1059.713225,691,72.559882
1515.59913,751,73.512747
2163.396038,1143,73.951145
2144.643293,1266,75.090178
1260.100958,798,75.412471
2983.038072,1565,76.760694
298.735692,132,76.800731
2766.282064,1434,78.102912
1092.863856,655,78.38717
1804.921407,924,78.730482
934.358067,462,79.589261
2971.891948,1410,80.096722
1838.261173,892,81.171697
1272.34568,728,81.395901
3331.13514,1739,82.719101
197.069221,150,82.765144
2996.426664,1637,83.994258
491.382651,233,84.067325
1806.103512,904,84.391619
399.72358,203,84.453676
1974.052944,1008,85.501627
1413.927863,637,85.732836
2483.848444,1313,86.886884
2813.405701,1532,88.012905
1806.233766,944,88.334197
875.642557,412,88.459311
2721.870395,1358,89.592339
2377.556436,1364,90.6523
2755.138419,1409,91.115721
1557.853822,709,91.994519
1805.655632,858,92.291789
496.117905,328,92.390878
2571.030006,1190,93.43883
648.862812,308,93.561941
1606.536101,701,93.779139
2624.467914,1524,95.014762
1287.060487,547,95.180913
1405.800669,805,96.171812
1297.513406,585,96.382003
2144.576736,1051,97.38191
1259.208602,745,97.66817
1788.740044,924,97.952428
140.357737,85,97.978452
1640.390817,747,98.919306
737.569812,377,99.041417
2146.963632,978,99.344692
83.219882,42,99.357703
1087.32514,517,100.19246
1076.119492,507,100.429676
1169.986056,548,100.604836
767.21877,376,100.803015
723.231545,370,101.546689
1464.512683,826,101.822941
1859.148937,930,102.1092
401.380485,244,102.829854
391.250885,246,102.916933
1388.186694,666,103.124121
1579.44595,747,103.354331
3873.016226,1923,104.604465
1478.016498,804,105.518294
349.499574,149,105.597366
2801.265935,1458,106.044772
1863.358574,815,106.974616
1951.226431,958,107.294907
2470.503473,1365,108.443949
1738.680493,903,108.749226
1428.905121,698,109.743128
2169.714173,1127,110.100453
1531.14703,666,111.050314
903.785105,368,111.170423
244.483499,174,111.236483
2400.143704,1158,112.227392
1953.446115,889,112.524662
666.13413,306,112.648775
267.173792,168,112.699822
161.919688,101,112.73085
2440.887531,1292,113.812832
362.442571,171,113.864879
1916.214584,801,114.121111
832.395232,354,114.889809
1761.553377,799,115.15605
2517.335513,1279,116.226021
602.36626,304,116.336121
1058.369605,510,116.503273
1076.566979,572,116.679433
1429.957757,711,117.589258
2067.067468,1207,117.979613
500.056658,239,118.052679
2279.001983,988,119.060593
2133.307393,992,119.378883
1184.003355,649,120.230655
1500.444756,867,120.508908
1340.357112,806,120.754131
1457.014481,792,121.713001
1399.702115,705,121.942209
959.843246,476,122.088341
1644.72895,774,122.967139
1887.362886,938,123.266411
2475.076897,1166,124.321368
1245.313986,592,124.51154
2066.551665,964,124.80881
1487.731569,684,125.694614
1956.366008,1071,126.028918
1302.484584,750,126.932737
1264.666557,593,127.125913
1956.624673,867,127.393155
1902.709571,897,128.39006
868.415436,380,128.506166
1532.287143,830,128.771406
2252.451333,1268,129.815354
2822.564191,1535,130.967399
2548.498912,1360,131.38678
2339.892234,1234,132.507806
1731.649607,749,132.742019
2457.199565,1197,133.850024
2528.629509,1271,135.022088
1529.814908,715,135.279321
2136.369673,1028,136.301248
1977.086729,815,136.564488
2436.915097,1247,137.688507
1387.771714,638,137.936733
1416.172259,710,138.156933
1653.194167,835,139.088778
2731.356436,1368,139.541189
1333.093702,663,140.438002
2058.371929,1050,140.782315
2237.875632,1069,141.818255
2753.607808,1452,142.335725
3741.220466,1971,143.702965
2467.748542,1238,144.865524
4073.880266,1989,146.227759
2881.634523,1322,146.726212
2024.344251,922,147.85924
2457.509674,1279,148.966748
1397.000432,664,149.194956
535.383405,289,149.314064
1662.248327,902,149.591316
1272.358673,601,150.469311
1821.730728,950,150.761577
4128.960038,2044,152.137826
1579.805009,782,153.139735
2377.989761,1129,153.576131
3484.86236,1635,154.881315
1967.160771,1042,155.306701
3625.042075,1787,156.646917
1180.610843,601,157.583767
1583.180684,651,157.86202
3251.297546,1501,159.246276
2972.811287,1342,159.725711
1966.133308,877,160.752146
1624.664725,672,160.986358
2927.017557,1381,162.242498
2934.345081,1440,162.71893
1575.624582,829,163.702823
3163.149005,1617,164.898908
1977.638447,949,165.267243
1440.731717,627,165.532484
2025.894855,912,166.540398
1448.189284,848,166.831663
1247.48101,688,167.715464
963.730944,531,167.890624
2030.410018,939,168.179886
1095.11381,566,169.128747
2020.274984,1008,169.485071
3549.042656,1659,170.736206
2016.544352,833,171.012456
3828.182595,1757,172.250581
1324.026787,710,173.147394
1754.069713,861,173.496711
1952.848934,862,173.785974
2407.003078,1193,174.899985
1746.813195,848,175.190248
3528.025911,1849,176.476416
1811.719712,791,177.458306
1527.037493,743,177.724548
2077.982274,1092,178.748477
2978.730042,1399,179.230915
915.324596,434,179.392061
2723.315584,1298,180.524088
2848.874557,1410,181.679137
3386.278474,1722,182.855204
2945.334284,1605,183.377678
2995.872095,1381,184.527722
2762.78147,1341,185.687774
1994.006411,1022,186.027082
2391.155443,1016,187.047007
2943.749109,1370,187.502421
965.04035,414,188.288134
1897.266352,837,188.584403
2987.891517,1512,189.656375
1859.242564,956,189.989678
2452.221399,1157,191.012606
895.347086,523,191.171751
2672.880479,1308,192.315789
1775.793113,784,192.585034
1147.692032,468,192.758191
407.878135,260,192.837263
1443.819747,658,193.684031
858.056473,438,193.825159
1339.043156,747,194.054367
1000.721802,504,194.835075
2037.703043,1117,195.182391
4104.966842,1959,196.422516
2136.416305,1075,197.41842
3290.103566,1710,197.953906
2225.139962,1044,198.996852
2692.780262,1178,200.07483
1178.07679,598,200.348079
1676.273048,881,200.677378
1664.727511,715,201.638249
2018.172157,898,201.928513
3780.12386,1895,203.211677
1713.873907,990,203.516954
3137.355783,1636,204.710037
2082.57384,954,205.683921
769.866753,342,205.791018
1419.599408,651,205.992201
979.2052,526,206.152346
2348.800219,1197,207.322408
2175.844697,958,207.625683
2300.136818,1104,208.737692
3387.983462,1728,209.950793
2633.606176,1149,210.345151
2302.504785,1146,211.58928
1973.472285,1017,211.932591
2936.08477,1470,213.235774
3421.068389,1739,214.507929
1892.694226,914,214.861249
2103.366849,975,215.855151
2182.472117,981,216.158427
2431.619799,1284,217.284449
1652.454548,864,218.204283
1348.262836,608,218.41047
2409.980735,1278,218.836857
2775.705172,1213,219.943861
1816.922811,880,220.230121
1717.361277,907,221.281075
3262.082729,1438,222.402092
584.142288,225,222.487169
2951.505193,1417,222.930572
2304.898248,1018,223.926476
2732.807953,1238,224.309824
712.616698,377,225.120559
2980.63783,1598,225.665054
3226.249234,1430,227.187435
1609.184037,800,228.274421
2612.749018,1339,228.762865
1898.866232,909,229.843846
3092.741128,1360,230.335292
208.9148,76,230.360315
1914.797523,951,231.489345
2006.449548,917,231.795623
2916.980201,1335,233.049761
745.6672,372,233.172873
2724.580488,1410,234.42601
667.143953,301,234.517092
1051.073049,532,234.683243
1366.6927,673,235.556035
1430.276716,730,235.784243
3081.19543,1346,236.886242
2768.728829,1498,237.362675
646.059652,400,237.486787
1124.273446,517,238.337559
1533.710004,742,238.568769
2401.001031,1096,239.584691
3054.343419,1410,240.042106
3410.871348,1613,241.343287
2066.539725,1237,242.44829
2162.112898,1101,242.807616
1398.997611,650,243.618351
1415.735387,781,243.875585
2829.578505,1228,244.918531
3974.383117,1975,245.564117
2218.832045,938,246.497965
921.661974,438,246.630085
726.382151,317,246.729175
3538.205492,1607,247.880219
2113.32843,1182,248.936178
1973.331191,791,249.19241
2275.478421,970,250.16229
714.166389,387,250.298414
2182.996908,1006,250.612699
1405.310887,646,251.470477
2337.448848,1188,251.852824
2881.049919,1468,253.020885
1333.594629,721,253.244087
1033.272918,561,253.418245
2977.765895,1366,254.573293
1870.726966,795,255.54017
1555.702038,800,255.832436
4298.579868,2139,257.189667
1591.211444,693,257.404863
1972.096106,895,258.3277
2800.099981,1473,258.792122
2813.108541,1400,260.044258
2391.383936,1037,261.176285
5224.402745,2713,262.890841
449.064558,219,262.965909
2715.55593,1315,264.163996
2359.005068,1106,264.527327
1427.124923,719,265.508216
2989.194627,1577,266.033693
2217.85721,1085,267.139697
359.113628,180,267.197749
2152.875504,1002,267.50703
2884.050224,1362,268.569995
1930.669368,906,269.441786
781.01754,345,269.559893
4321.348899,2043,270.888098
3007.026024,1379,271.318489
2598.563104,1313,272.356431
1062.080521,465,272.49756
2067.060699,1088,273.47845
1763.302839,689,273.68864
2349.52393,1287,274.727582
2012.181533,865,274.993825
1922.524757,821,275.850602
2598.67217,1322,276.282995
2019.544794,869,277.191819
1518.423059,760,277.443048
689.259268,393,277.565158
2979.103881,1273,278.574074
3104.223517,1610,279.748139
2004.90986,881,280.025391
2187.415262,1086,280.963241
2479.971015,1260,281.372613
2921.652515,1660,282.561692
2356.627546,1169,283.510553
2917.275917,1512,283.987987
2021.109118,935,284.891807
2082.19008,1018,285.207093
2803.443495,1334,286.262051
554.367302,276,286.34913
287.301746,216,286.41519
1227.765147,648,286.613369
962.255572,506,287.436116
2600.236355,1226,287.814459
1642.891018,812,288.678243
1589.549518,735,288.907451
921.384122,401,289.029562
2468.432019,1196,290.075511
2781.857357,1341,291.177511
2595.992927,1203,291.553853
1640.459417,790,292.452668
1220.777346,624,292.66386
3061.45277,1567,293.73283
4004.741376,1937,294.994976
3787.638677,2188,296.292152
1865.328653,909,296.59743
2724.512601,1344,297.663397
552.541144,294,297.761486
829.625611,377,297.876591
2157.240462,1080,298.84647
1640.446227,815,299.110711
1120.840645,543,299.275861
4153.334125,2251,300.614075
2401.444062,1085,301.61098
2261.446434,1308,302.014346
2237.192108,1351,303.045281
2112.562639,988,303.991139
2530.303225,1252,304.384496
2444.751353,1326,305.449463
3279.145543,1702,306.618523
1339.400959,644,306.819706
2369.822819,1125,307.759559
3537.536978,2000,309.055735
1455.636337,855,309.325981
2393.71956,1154,310.321884
3728.068471,1930,310.940446
2046.93821,992,311.876295
2461.041555,1168,312.903227
2330.554197,966,313.221516
839.433787,496,313.375656
1715.185564,839,314.212415
2554.319453,1287,314.609776
2907.218982,1370,315.653723
758.164397,317,315.752813
1986.35259,1080,316.733703
3443.531025,1623,317.239162
1853.383464,858,318.145985
1932.735148,937,318.434247
2291.074509,1143,319.415137
3003.310687,1585,320.502123
2872.46063,1248,320.903488
1425.892523,729,321.756261
1984.281891,1114,322.102576
1454.91375,740,322.938334
2343.676471,1139,323.293657
3078.867674,1557,324.428686
1420.314281,636,324.650888
2757.79709,1282,325.709849
1449.968819,736,325.936055
2084.257328,1005,326.914943
1836.980071,782,327.174178
2143.719375,1117,328.139054
2323.731348,1136,328.492374
803.479923,423,328.623493
3682.718271,1932,329.835593
3091.195047,1450,330.918576
2869.308772,1375,331.97053
2373.47219,1035,332.302832
1482.161597,651,332.503014
1491.975867,740,333.39082
502.192745,208,333.453877
2416.558383,1078,333.784177
1372.714382,654,334.60392
1641.807417,755,334.836131
2012.348137,887,335.763973
2051.730537,1044,336.109287
2340.833371,996,337.05014
1294.889325,688,337.271341
318.871248,163,337.321387
4330.14828,2296,338.654596
2351.654013,1157,339.663512
3014.561003,1388,340.100909
532.988602,326,340.198998
2899.638721,1448,341.313009
2284.533565,1047,342.313917
2997.960703,1512,342.778339
1755.826752,866,343.735207
2334.462531,1227,344.11355
1443.022204,635,344.97333
1697.212643,781,345.21455
2224.740591,1061,346.212455
3266.8008,1663,346.732928
1946.229374,967,347.710815
3528.81231,1707,348.85185
1585.485215,876,349.120094
793.981685,336,349.225189
1325.782642,721,350.055943
3620.396643,1779,351.303074
2945.852325,1471,351.777506
1802.629762,974,352.679324
2597.631502,1175,353.042654
3362.710534,1578,354.189695
2264.756866,1096,355.16658
2157.317346,995,355.476863
2854.892294,1368,356.506797
3338.420614,1569,357.692873
4008.664705,2035,359.004063
4909.72268,2569,360.534452
1159.915977,463,360.67458
1223.435467,545,360.897782
1863.629781,834,361.829627
1067.31302,433,361.965751
1369.523843,653,362.167935
3323.44259,1473,363.22089
3454.184885,1601,364.353918
1397.745806,680,364.563108
2746.704563,1245,365.628074
3336.743182,1601,366.127528
2378.386644,1004,367.059374
1975.191702,857,367.323614
1908.039694,863,368.272475
4543.056354,2037,369.53462
1085.303765,507,369.76583
2952.837176,1381,370.811778
2710.881132,1287,371.206137
2465.163532,1239,372.251085
1707.637186,752,372.480293
1838.012381,867,373.411137
1718.883552,804,373.660364
1405.76257,775,374.500125
2380.037896,1035,374.84544
3069.891486,1590,375.944437
3776.140693,1991,377.184562
2137.047682,959,377.47983
2716.700495,1226,378.479738
1955.355868,867,378.742977
3154.083642,1492,379.851983
2302.707115,978,380.152255
1908.152543,791,381.043064
4217.14729,2255,382.341242
1689.935039,746,382.57045
1255.263403,649,383.438237
2589.805658,1234,383.821585
2654.568273,1403,384.861529
1914.362562,937,385.147789
2567.062511,1180,386.130681
3055.918087,1396,387.179633
1278.63789,611,387.371807
3050.669013,1580,388.563888
3346.206804,1587,389.691913
2049.228591,993,390.054241
4266.424325,2286,391.371437
4381.089465,2019,392.687631
2040.03235,970,393.660513
2546.454577,1179,394.053871
3164.794553,1368,395.20992
3798.96364,1845,396.433029
1739.43797,938,396.77434
2104.81003,1111,397.791262
3331.450326,1566,398.280707
3235.63222,1703,399.493808
4161.50184,1903,400.781977
2787.79108,1484,401.966051
3405.671658,1513,403.060044
1329.032837,662,403.339298
1417.849582,619,403.526467
3072.630562,1447,404.591434
2695.054886,1309,405.621368
3322.687008,1513,406.101805
1819.567749,781,407.013632
1593.279697,654,407.214815
2166.855179,1053,408.182693
2472.436043,1148,408.537014
4359.060678,2160,409.892244
2252.949886,1206,410.902161
3957.321359,2004,412.250384
3964.184875,2028,413.546561
3007.773905,1407,414.004977
841.685723,477,414.807705
2216.171403,1175,415.195057
5219.473371,2548,417.252924
3551.432579,1756,417.861476
2241.153098,1063,418.859382
1444.289629,697,419.0996
4199.677173,2143,420.428806
1575.056983,969,421.442726
2444.815475,1105,421.781033
1352.717885,607,422.618793
3158.403645,1520,423.108238
1835.7967,903,424.021066
3935.547136,1975,425.329253
1353.317307,607,425.541446
3550.434839,1713,426.699497
567.850146,284,426.788578
1323.767565,622,426.977749
1643.144424,845,427.858549
2413.776225,1107,428.199858
761.646457,357,428.310959
2875.146606,1414,429.373924
2498.641261,1149,430.419872
2168.451633,1033,430.745168
2895.291773,1305,431.811136
3477.031736,1634,432.89712
1613.761375,870,433.166365
2098.141315,1050,434.083197
3198.868961,1460,434.544616
2268.356092,1190,435.593568
2168.926279,1067,435.920865
2213.063394,1062,436.871728
3239.008455,1587,437.967722
2690.611672,1261,438.358077
1839.933712,805,439.290923
3998.351443,2258,440.610121
2196.254132,1007,440.919401
3397.637343,1680,442.071447
2164.177724,943,442.958251
2470.523615,1176,443.336595
2435.853528,1101,444.327493
4650.257497,2129,445.673716
2689.268197,1358,446.093096
2410.276691,1219,447.129036
2357.415256,1017,447.44132
1116.099103,600,448.270072
3405.436319,1731,449.442135
4082.382868,2146,450.729304
3875.49006,1830,451.939401
1824.162779,797,452.23467
2997.101713,1554,453.393722
3197.641376,1627,454.599816
2308.406313,1200,455.061235
1290.210736,595,455.242399
1128.810536,576,456.071151
4027.588401,2053,457.360321
2159.435376,1002,457.674606
4439.97558,2347,459.012821
2936.494787,1817,460.237933
2023.260982,1001,461.168777
877.290038,405,461.302899
1334.747392,658,461.503081
2059.289044,1015,462.467956
2202.390206,1130,462.829284
1496.721161,803,463.738108
1037.604739,486,463.892249
2280.981961,1187,464.256579
1409.78094,781,465.12737
2393.231333,1145,465.478689
3098.655085,1450,466.520634
1664.049055,739,466.748841
3295.894407,1630,467.916901
1171.061303,502,468.701613
2659.222978,1303,469.141012
1249.414492,596,469.321176
4026.391601,1973,470.591329
2468.814921,1135,471.609252
3903.690718,1587,472.79733
2689.991013,1223,473.174673
2292.713928,1103,474.124535
2133.722752,1003,474.431813
809.984729,427,475.168482
3174.455752,1681,475.710974
3089.914923,1519,476.809972
1222.616673,601,476.993138
2050.04387,947,477.975029
3656.222162,1894,479.200141
3832.450962,1899,480.414242
2519.679791,1207,480.784579
1842.836093,845,481.697407
1101.435956,513,481.861556
1549.093425,711,482.076751
1692.090801,790,482.934529
3495.654879,1849,484.159641
3565.902067,1837,485.421786
3954.72094,2275,486.802039
1840.634129,948,487.115324
2318.833241,1150,488.085204
3836.1124,1967,489.318323
1295.232774,708,489.560543
3254.442464,1742,490.697574
2149.784197,904,490.976828
2716.520006,1433,492.068819
3210.371597,1532,493.181829
2965.964544,1374,493.614221
2171.544113,973,494.598114
1851.673,890,494.872363
4663.072751,2539,496.970267
2670.381112,1284,497.378638
2561.887578,1292,498.418581
2222.860319,1126,498.764896
1383.698099,557,499.566622
1694.86267,826,499.818852
2394.534269,1142,500.77572
2677.938624,1328,501.200106
3300.603243,1568,502.297101
3218.967207,1490,503.430129
1487.866978,644,503.637317
2962.717511,1520,504.755332
2742.81415,1320,505.161701
4323.529494,2029,506.465884
3797.903369,1759,507.646956
1495.692331,739,508.470704
1397.07307,707,508.699912
626.994326,344,508.804006
2757.4625,1271,509.801911
3760.512726,1888,510.993993
1537.428016,712,511.219198
1745.976321,916,511.502455
3213.085399,1502,512.618468
2217.297211,1115,513.596355
3687.199928,1697,514.765415
4020.674918,1742,515.318918
1487.63856,808,516.188708
2505.864028,1170,516.550035
3132.397749,1721,517.718096
1787.246925,866,518.682971
2139.544162,1059,519.024281
1129.786637,547,519.193434
955.001129,421,519.929102
2920.513676,1475,520.407536
2685.512347,1215,521.439473
1758.705481,955,521.73374
2859.580921,1310,522.784694
3259.212091,1636,523.878686
3282.371359,1692,525.077775
1331.045928,575,525.253934
1273.441411,542,525.422087
4100.473874,2302,526.822358
2210.178704,1118,527.814258
1553.46295,759,528.049471
2618.050591,1319,529.123446
2310.667866,1153,529.478768
3579.605356,1775,530.634818
3489.97659,1749,531.884952
2332.877605,1253,532.927898
3219.593561,1574,534.028897
2207.709744,1171,534.394229
2992.920068,1476,535.471206
2081.885201,1049,535.793499
3150.144174,1505,536.933534
3274.611882,1645,538.062558
3906.233546,1985,539.273657
4069.668587,1888,540.509779
2891.816215,1392,540.937167
2345.208417,1116,541.920059
3477.728751,1574,543.063096
2728.642675,1315,543.467463
2772.599328,1369,544.517416
2867.896179,1660,545.652446
2487.099438,1085,545.985749
2964.63059,1605,547.097758
2804.044395,1189,548.119685
2383.44072,1144,548.472005
2242.120165,1136,549.46891
2314.135453,1095,549.806216
3206.15248,1520,550.88019
3159.556968,1498,552.031235
3329.091506,1563,553.109212
2913.872741,1556,553.596655
1490.905061,724,554.518492
2226.415622,1087,554.852795
1883.287777,953,555.784641
3392.317639,1834,557.026767
1993.953636,1094,557.366076
1967.520295,1193,558.374991
3019.762571,1702,559.548056
4129.550072,2291,560.928308
2477.664562,1158,561.283632
1402.062693,626,562.113384
2161.657861,993,562.433675
3717.740834,1764,563.594728
3202.005483,1613,564.715745
2737.599983,1510,565.843769
3058.255492,1682,566.367245
1551.61362,726,567.173977
2981.045229,1429,567.61838
765.876231,351,568.376067
3352.956489,1520,568.847496
2451.033959,1271,569.91046
2747.404737,1317,570.952405
3115.458685,1575,571.459866
2168.388147,999,572.416734
3639.375389,1731,573.622828
2988.622827,1379,574.053219
3807.717204,1904,575.256311
1142.648724,613,576.067046
5477.913194,2721,577.573414
3265.166918,1674,578.728462
2097.304466,1022,579.042747
2012.814565,1018,579.976594
3139.541636,1472,580.440016
3734.876544,1912,581.666128
1322.319813,586,582.531913
3384.717605,1543,583.010348
4433.9028,2345,585.013166
3383.23058,1814,585.617714
1945.899769,976,586.570579
2413.349861,1227,587.581496
3305.930351,1640,588.095963
1229.017032,518,588.925715
3516.473806,1849,589.507244
2414.680755,1035,590.468116
2506.664143,1176,591.481034
2360.156303,1365,591.914428
3199.815769,1682,593.070478
3025.837566,1626,594.282578
2911.513601,1452,595.333531
3506.935693,1644,595.870018
1900.618363,922,596.824885
3701.076331,1942,598.044992
3327.117294,2125,599.401222
3092.846082,1542,600.51223
3211.831974,1481,600.970647
2972.437017,1614,602.137706
3918.584348,2243,603.492936
2323.276879,1113,604.530877
2709.379319,1283,604.957265
904.806961,404,605.697937
3200.971192,1486,606.203395
2688.303886,1437,607.323412
2826.918731,1450,608.394383
3258.402523,1606,608.90785
2630.978029,1317,609.984827
3606.867073,2074,611.345062
2855.65495,1355,612.463076
2101.714919,955,612.759345
2708.802286,1524,613.867351
1562.071235,641,614.062528
1740.707195,926,614.949332
2970.643789,1463,615.402744
1920.937798,886,616.346601
4090.476656,2079,617.647781
4894.214404,2465,619.116114
3497.418314,1635,620.266157
2957.525079,1469,621.381169
